Date,State,State_Code,Confimed,Recovered,Deceased,Active
29/04/2020,Goa,GA,0,0,0,0
29/04/2020,Gujarat,GJ,308,93,16,199
29/04/2020,Haryana,HR,3,1,0,2
29/04/2020,Himachal Pradesh,HP,0,0,0,0
29/04/2020,Jammu and Kashmir,JK,16,16,0,0
29/04/2020,Jharkhand,JH,2,0,0,2
29/04/2020,Karnataka,KA,12,9,1,2
29/04/2020,Kerala,KL,10,10,0,0
29/04/2020,Ladakh,LA,0,1,0,-1
29/04/2020,Lakshadweep,LD,0,0,0,0
29/04/2020,Madhya Pradesh,MP,173,88,10,75
29/04/2020,Maharashtra,MH,597,205,32,360
29/04/2020,Manipur,MN,0,0,0,0
29/04/2020,Meghalaya,ML,0,0,0,0
29/04/2020,Mizoram,MZ,0,0,0,0
29/04/2020,Nagaland,NL,0,0,0,0
29/04/2020,Odisha,OR,7,1,0,6
29/04/2020,Puducherry,PY,0,0,0,0
29/04/2020,Punjab,PB,33,0,0,33
29/04/2020,Rajasthan,RJ,76,44,3,29
29/04/2020,Sikkim,SK,0,0,0,0
29/04/2020,Tamil Nadu,TN,104,82,2,20
29/04/2020,Telangana,TG,7,35,0,-28
29/04/2020,Tripura,TR,0,0,0,0
29/04/2020,Uttar Pradesh,UP,81,48,5,28
29/04/2020,Uttarakhand,UT,1,2,0,-1
29/04/2020,West Bengal,WB,28,10,0,18
30/04/2020,Andaman and Nicobar Islands,AN,0,1,0,-1
30/04/2020,Andhra Pradesh,AP,71,34,0,37
30/04/2020,Arunachal Pradesh,AR,0,0,0,0
30/04/2020,Assam,AS,5,0,0,5
30/04/2020,Bihar,BR,22,20,0,2
30/04/2020,Chandigarh,CH,6,1,0,5
30/04/2020,Chhattisgarh,CT,2,2,0,0
30/04/2020,Dadra and Nagar Haveli,DN,0,0,0,0
30/04/2020,Daman and Diu,DD,0,0,0,0
30/04/2020,Delhi,DL,76,2,3,71
30/04/2020,Goa,GA,0,0,0,0
30/04/2020,Gujarat,GJ,313,86,17,210
30/04/2020,Haryana,HR,28,10,1,17
30/04/2020,Himachal Pradesh,HP,0,3,0,-3
30/04/2020,Jammu and Kashmir,JK,33,24,0,9
30/04/2020,Jharkhand,JH,3,0,0,3
30/04/2020,Karnataka,KA,30,13,1,16
30/04/2020,Kerala,KL,2,14,0,-12
30/04/2020,Ladakh,LA,0,0,0,0
30/04/2020,Lakshadweep,LD,0,0,0,0
30/04/2020,Madhya Pradesh,MP,65,21,7,37
30/04/2020,Maharashtra,MH,583,180,27,376
30/04/2020,Manipur,MN,0,0,0,0
30/04/2020,Meghalaya,ML,0,0,0,0
30/04/2020,Mizoram,MZ,0,0,0,0
30/04/2020,Nagaland,NL,0,0,0,0
30/04/2020,Odisha,OR,18,2,0,16
30/04/2020,Puducherry,PY,0,0,0,0
30/04/2020,Punjab,PB,105,3,1,101
30/04/2020,Rajasthan,RJ,144,79,3,62
30/04/2020,Sikkim,SK,0,0,0,0
30/04/2020,Tamil Nadu,TN,161,48,0,113
30/04/2020,Telangana,TG,22,33,3,-14
30/04/2020,Tripura,TR,0,0,0,0
30/04/2020,Uttar Pradesh,UP,77,41,1,35
30/04/2020,Uttarakhand,UT,2,8,0,-6
30/04/2020,West Bengal,WB,33,5,11,17
01/05/2020,Andaman and Nicobar Islands,AN,0,0,0,0
01/05/2020,Andhra Pradesh,AP,60,82,2,-24
01/05/2020,Arunachal Pradesh,AR,0,0,0,0
01/05/2020,Assam,AS,0,4,0,-4
01/05/2020,Bihar,BR,41,14,1,26
01/05/2020,Chandigarh,CH,14,0,0,14
01/05/2020,Chhattisgarh,CT,3,0,0,3
01/05/2020,Dadra and Nagar Haveli,DN,0,0,0,0
01/05/2020,Daman and Diu,DD,0,0,0,0
01/05/2020,Delhi,DL,223,73,2,148
01/05/2020,Goa,GA,0,0,0,0
01/05/2020,Gujarat,GJ,326,123,22,181
01/05/2020,Haryana,HR,18,6,0,12
01/05/2020,Himachal Pradesh,HP,0,2,0,-2
01/05/2020,Jammu and Kashmir,JK,10,31,0,-21
01/05/2020,Jharkhand,JH,3,2,0,1
01/05/2020,Karnataka,KA,24,22,0,2
01/05/2020,Kerala,KL,0,9,0,-9
01/05/2020,Ladakh,LA,0,0,0,0
01/05/2020,Lakshadweep,LD,0,0,0,0
01/05/2020,Madhya Pradesh,MP,90,42,8,40
01/05/2020,Maharashtra,MH,1008,106,26,876
01/05/2020,Manipur,MN,0,0,0,0
01/05/2020,Meghalaya,ML,0,10,0,-10
01/05/2020,Mizoram,MZ,0,0,0,0
01/05/2020,Nagaland,NL,0,0,0,0
01/05/2020,Odisha,OR,11,14,0,-3
01/05/2020,Puducherry,PY,0,0,0,0
01/05/2020,Punjab,PB,105,4,0,101
01/05/2020,Rajasthan,RJ,82,223,4,-145
01/05/2020,Sikkim,SK,0,0,0,0
01/05/2020,Tamil Nadu,TN,203,54,1,148
01/05/2020,Telangana,TG,6,22,0,-16
01/05/2020,Tripura,TR,0,0,0,0
01/05/2020,Uttar Pradesh,UP,117,103,2,12
01/05/2020,Uttarakhand,UT,0,1,1,-2
01/05/2020,West Bengal,WB,37,15,8,14
02/05/2020,Andaman and Nicobar Islands,AN,0,10,0,-10
02/05/2020,Andhra Pradesh,AP,62,38,0,24
02/05/2020,Arunachal Pradesh,AR,0,0,0,0
02/05/2020,Assam,AS,0,0,0,0
02/05/2020,Bihar,BR,15,19,1,-5
02/05/2020,Chandigarh,CH,6,1,0,5
02/05/2020,Chhattisgarh,CT,0,0,0,0
02/05/2020,Dadra and Nagar Haveli,DN,0,0,0,0
02/05/2020,Daman and Diu,DD,0,0,0,0
02/05/2020,Delhi,DL,384,89,3,292
02/05/2020,Goa,GA,0,0,0,0
02/05/2020,Gujarat,GJ,333,160,26,147
02/05/2020,Haryana,HR,19,1,1,17
02/05/2020,Himachal Pradesh,HP,0,3,0,-3
02/05/2020,Jammu and Kashmir,JK,27,7,0,20
02/05/2020,Jharkhand,JH,2,1,0,1
02/05/2020,Karnataka,KA,12,20,3,-11
02/05/2020,Kerala,KL,2,8,0,-6
02/05/2020,Ladakh,LA,1,0,0,1
02/05/2020,Lakshadweep,LD,0,0,0,0
02/05/2020,Madhya Pradesh,MP,73,100,6,-33
02/05/2020,Maharashtra,MH,790,121,36,633
02/05/2020,Manipur,MN,0,0,0,0
02/05/2020,Meghalaya,ML,0,0,0,0
02/05/2020,Mizoram,MZ,0,0,0,0
02/05/2020,Nagaland,NL,0,0,0,0
02/05/2020,Odisha,OR,6,1,0,5
02/05/2020,Puducherry,PY,4,0,0,4
02/05/2020,Punjab,PB,187,4,0,183
02/05/2020,Rajasthan,RJ,106,126,6,-26
02/05/2020,Sikkim,SK,0,0,0,0
02/05/2020,Tamil Nadu,TN,231,29,1,201
02/05/2020,Telangana,TG,17,35,1,-19
02/05/2020,Tripura,TR,2,0,0,2
02/05/2020,Uttar Pradesh,UP,159,44,1,114
02/05/2020,Uttarakhand,UT,2,2,0,0
02/05/2020,West Bengal,WB,127,12,7,108
03/05/2020,Andaman and Nicobar Islands,AN,0,6,0,-6
03/05/2020,Andhra Pradesh,AP,58,47,0,11
03/05/2020,Arunachal Pradesh,AR,0,0,0,0
03/05/2020,Assam,AS,0,0,0,0
03/05/2020,Bihar,BR,36,7,0,29
03/05/2020,Chandigarh,CH,17,0,1,16
03/05/2020,Chhattisgarh,CT,0,0,0,0
03/05/2020,Dadra and Nagar Haveli,DN,0,0,0,0
03/05/2020,Daman and Diu,DD,0,0,0,0
03/05/2020,Delhi,DL,427,106,0,321
03/05/2020,Goa,GA,0,0,0,0
03/05/2020,Gujarat,GJ,374,146,28,200
03/05/2020,Haryana,HR,66,3,0,63
03/05/2020,Himachal Pradesh,HP,0,1,0,-1
03/05/2020,Jammu and Kashmir,JK,35,33,0,2
03/05/2020,Jharkhand,JH,0,5,0,-5
03/05/2020,Karnataka,KA,13,22,0,-9
03/05/2020,Kerala,KL,0,1,0,-1
03/05/2020,Ladakh,LA,19,0,0,19
03/05/2020,Lakshadweep,LD,0,0,0,0
03/05/2020,Madhya Pradesh,MP,49,174,5,-130
03/05/2020,Maharashtra,MH,678,115,27,536
03/05/2020,Manipur,MN,0,0,0,0
03/05/2020,Meghalaya,ML,0,0,0,0
03/05/2020,Mizoram,MZ,0,0,0,0
03/05/2020,Nagaland,NL,0,0,0,0
03/05/2020,Odisha,OR,2,4,0,-2
03/05/2020,Puducherry,PY,0,1,0,-1
03/05/2020,Punjab,PB,330,5,1,324
03/05/2020,Rajasthan,RJ,114,114,3,-3
03/05/2020,Sikkim,SK,0,0,0,0
03/05/2020,Tamil Nadu,TN,266,38,1,227
03/05/2020,Telangana,TG,21,46,0,-25
03/05/2020,Tripura,TR,12,0,0,12
03/05/2020,Uttar Pradesh,UP,158,56,0,102
03/05/2020,Uttarakhand,UT,1,0,0,1
03/05/2020,West Bengal,WB,276,-19,74,221
04/05/2020,Andaman and Nicobar Islands,AN,0,0,0,0
04/05/2020,Andhra Pradesh,AP,67,36,0,31
04/05/2020,Arunachal Pradesh,AR,0,0,0,0
04/05/2020,Assam,AS,0,0,0,0
04/05/2020,Bihar,BR,11,5,0,6
04/05/2020,Chandigarh,CH,5,2,0,3
04/05/2020,Chhattisgarh,CT,1,0,0,1
04/05/2020,Dadra and Nagar Haveli,DN,0,0,0,0
04/05/2020,Daman and Diu,DD,0,0,0,0
04/05/2020,Delhi,DL,349,69,0,280
04/05/2020,Goa,GA,0,0,0,0
04/05/2020,Gujarat,GJ,376,153,29,194
04/05/2020,Haryana,HR,75,9,1,65
04/05/2020,Himachal Pradesh,HP,1,0,0,1
04/05/2020,Jammu and Kashmir,JK,25,16,0,9
04/05/2020,Jharkhand,JH,0,0,0,0
04/05/2020,Karnataka,KA,37,28,2,7
04/05/2020,Kerala,KL,0,61,0,-61
04/05/2020,Ladakh,LA,0,0,0,0
04/05/2020,Lakshadweep,LD,0,0,0,0
04/05/2020,Madhya Pradesh,MP,105,58,9,38
04/05/2020,Maharashtra,MH,1567,350,35,1182
04/05/2020,Manipur,MN,0,0,0,0
04/05/2020,Meghalaya,ML,0,0,0,0
04/05/2020,Mizoram,MZ,0,0,0,0
04/05/2020,Nagaland,NL,0,0,0,0
04/05/2020,Odisha,OR,7,0,0,7
04/05/2020,Puducherry,PY,0,0,0,0
04/05/2020,Punjab,PB,130,11,2,117
04/05/2020,Rajasthan,RJ,175,82,6,87
04/05/2020,Sikkim,SK,0,0,0,0
04/05/2020,Tamil Nadu,TN,527,30,1,496
04/05/2020,Telangana,TG,3,40,0,-37
04/05/2020,Tripura,TR,13,0,0,13
04/05/2020,Uttar Pradesh,UP,121,48,7,66
04/05/2020,Uttarakhand,UT,0,0,0,0
04/05/2020,West Bengal,WB,61,86,11,-36
